step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,amount_log,amount_sqrt,amount_bin_encoded,amount_to_oldbalance_ratio,amount_exceeds_balance,hour,day,is_night,is_weekend,hour_sin,hour_cos,time_since_last_tx,tx_count_1h,tx_count_6h,tx_count_24h,user_tx_count,user_avg_amount,user_std_amount,amount_deviation_from_user_avg,tx_velocity,balance_change_orig,balance_change_dest,expected_balance_change,balance_inconsistency_orig,orig_zero_balance_before,orig_zero_balance_after,dest_zero_balance_before,dest_zero_balance_after,drains_account,balance_mismatch,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,is_risky_type,user_type_switches,dest_is_merchant,is_c2c,dest_tx_count,dest_is_popular,risk_score,consistency_score,tx_intensity,isFraud
86,17822.02,17822.02,0.0,2619609.53,2637431.55,9.788246159168764,133.4991385739998,2,0.9999438927858466,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,17822.02,0.0,0.0,17.822020000000002,-17822.02,17822.02000000002,-17822.02,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,72547.29,72547.29,0.0,79736.28,152283.57,11.1920076880828,269.34604136686323,2,0.9999862160775946,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,72547.29,0.0,0.0,72.54728999999999,-72547.29,72547.29000000001,-72547.29,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,6972164.97,6972164.97,0.0,0.0,0.0,15.757436490559593,2640.4857450855516,4,0.999999856572548,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,6972164.97,0.0,0.0,6972.16497,-6972164.97,0.0,-6972164.97,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
86,72547.29,72547.29,0.0,0.0,0.0,11.1920076880828,269.34604136686323,2,0.9999862160775946,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,72547.29,0.0,0.0,72.54728999999999,-72547.29,0.0,-72547.29,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,88649.1,88649.1,0.0,2239755.86,2328404.96,11.392452439533303,297.73998723718654,2,0.9999887196968757,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,88649.1,0.0,0.0,88.6491,-88649.1,88649.1000000001,-88649.1,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,10000000.0,10000000.0,0.0,0.0,10000000.0,16.118095750958314,3162.2776601683795,4,0.99999990000001,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,10000000.0,0.0,0.0,10000.0,-10000000.0,10000000.0,-10000000.0,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
86,17822.02,17822.02,0.0,0.0,0.0,9.788246159168764,133.4991385739998,2,0.9999438927858466,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,17822.02,0.0,0.0,17.822020000000002,-17822.02,0.0,-17822.02,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,372344.58,372344.58,0.0,0.0,0.0,12.827577680516436,610.2004424777157,3,0.9999973143228933,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,372344.58,0.0,0.0,372.34458,-372344.58,0.0,-372344.58,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,372344.58,372344.58,0.0,0.0,372344.58,12.827577680516436,610.2004424777157,3,0.9999973143228933,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,372344.58,0.0,0.0,372.34458,-372344.58,372344.58,-372344.58,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,2,1,7,0.6666666666666666,1.75,1
86,305817.12,305817.12,0.0,0.0,305817.12,12.630745825136275,553.0073417234169,3,0.9999967300825733,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,305817.12,0.0,0.0,305.81712,-305817.12,305817.12,-305817.12,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,6972164.97,6972164.97,0.0,5680.28,6977845.25,15.757436490559593,2640.4857450855516,4,0.999999856572548,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,6972164.97,0.0,0.0,6972.16497,-6972164.97,6972164.97,-6972164.97,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
86,305817.12,305817.12,0.0,0.0,0.0,12.630745825136275,553.0073417234169,3,0.9999967300825733,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,305817.12,0.0,0.0,305.81712,-305817.12,0.0,-305817.12,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,10000000.0,18931607.89,8931607.89,0.0,0.0,16.118095750958314,3162.2776601683795,4,0.5282171239699639,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,10000000.0,0.0,0.0,10000.0,-10000000.0,0.0,-10000000.0,0.0,0,0,1,1,0,0,False,False,False,False,True,1,1,0,1,1,0,5,0.6666666666666666,1.75,1
86,88649.1,88649.1,0.0,0.0,0.0,11.392452439533303,297.73998723718654,2,0.9999887196968757,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,88649.1,0.0,0.0,88.6491,-88649.1,0.0,-88649.1,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,8931607.89,8931607.89,0.0,0.0,0.0,16.005107103477886,2988.579577324318,4,0.9999998880380889,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,8931607.89,0.0,0.0,8931.607890000001,-8931607.89,0.0,-8931607.89,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
86,8931607.89,8931607.89,0.0,141515.57,9073123.46,16.005107103477886,2988.579577324318,4,0.9999998880380889,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,8931607.89,0.0,0.0,8931.607890000001,-8931607.89,8931607.89,-8931607.89,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
86,21829.31,21829.31,0.0,0.0,0.0,9.99105465008448,147.7474534467515,2,0.9999541921301164,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,21829.31,0.0,0.0,21.82931,-21829.31,0.0,-21829.31,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
86,21829.31,21829.31,0.0,357009.54,378838.85,9.99105465008448,147.7474534467515,2,0.9999541921301164,0,14,3,0,0,-0.4999999999999997,-0.8660254037844388,999.0,1.0,1.0,1.0,1,21829.31,0.0,0.0,21.82931,-21829.31,21829.309999999998,-21829.31,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,2,1,7,0.6666666666666666,1.75,1
87,115461.48,115461.48,0.0,0.0,0.0,11.656700907684439,339.7962330574016,3,0.9999913391778871,0,15,3,0,0,-0.7071067811865471,-0.7071067811865479,999.0,1.0,1.0,1.0,1,115461.48,0.0,0.0,115.46148,-115461.48,0.0,-115461.48,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
87,115461.48,115461.48,0.0,21619.28,137080.75,11.656700907684439,339.7962330574016,3,0.9999913391778871,0,15,3,0,0,-0.7071067811865471,-0.7071067811865479,999.0,1.0,1.0,1.0,1,115461.48,0.0,0.0,115.46148,-115461.48,115461.47,-115461.48,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
87,114339.1,114339.1,0.0,41413.23,155752.33,11.646932619402152,338.1406512089311,3,0.9999912541619257,0,15,3,0,0,-0.7071067811865471,-0.7071067811865479,999.0,1.0,1.0,1.0,1,114339.1,0.0,0.0,114.3391,-114339.1,114339.09999999998,-114339.1,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
87,1083860.21,1083860.21,0.0,0.0,0.0,13.896040417729191,1041.0860723302371,4,0.9999990773726463,0,15,3,0,0,-0.7071067811865471,-0.7071067811865479,999.0,1.0,1.0,1.0,1,1083860.21,0.0,0.0,1083.86021,-1083860.21,0.0,-1083860.21,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
87,1083860.21,1083860.21,0.0,0.0,1083860.21,13.896040417729191,1041.0860723302371,4,0.9999990773726463,0,15,3,0,0,-0.7071067811865471,-0.7071067811865479,999.0,1.0,1.0,1.0,1,1083860.21,0.0,0.0,1083.86021,-1083860.21,1083860.21,-1083860.21,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,2,1,7,0.6666666666666666,1.75,1
87,114339.1,114339.1,0.0,0.0,0.0,11.646932619402152,338.1406512089311,3,0.9999912541619257,0,15,3,0,0,-0.7071067811865471,-0.7071067811865479,999.0,1.0,1.0,1.0,1,114339.1,0.0,0.0,114.3391,-114339.1,0.0,-114339.1,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
88,337994.64,337994.64,0.0,0.0,337994.64,12.730788274973674,581.3730643915317,3,0.9999970413819539,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,337994.64,0.0,0.0,337.99464,-337994.64,337994.64,-337994.64,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
88,3607917.73,3607917.73,0.0,0.0,0.0,15.098641634966393,1899.4519551702276,4,0.9999997228318943,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,3607917.73,0.0,0.0,3607.91773,-3607917.73,0.0,-3607917.73,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
88,3607917.73,3607917.73,0.0,8391754.13,11999671.85,15.098641634966393,1899.4519551702276,4,0.9999997228318943,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,3607917.73,0.0,0.0,3607.91773,-3607917.73,3607917.719999999,-3607917.73,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
88,337994.64,337994.64,0.0,0.0,0.0,12.730788274973674,581.3730643915317,3,0.9999970413819539,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,337994.64,0.0,0.0,337.99464,-337994.64,0.0,-337994.64,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
88,9345700.07,9345700.07,0.0,8922060.43,18267760.5,16.05042701692465,3057.073775688117,4,0.9999998929989315,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,9345700.07,0.0,0.0,9345.70007,-9345700.07,9345700.07,-9345700.07,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,2,1,8,0.6666666666666666,1.75,1
88,9345700.07,9345700.07,0.0,0.0,0.0,16.05042701692465,3057.073775688117,4,0.9999998929989315,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,9345700.07,0.0,0.0,9345.70007,-9345700.07,0.0,-9345700.07,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
88,4022408.76,4022408.76,0.0,4542879.5,8565288.26,15.207391723787214,2005.5943657679136,4,0.9999997513928068,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,4022408.76,0.0,0.0,4022.40876,-4022408.76,4022408.76,-4022408.76,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,2,1,8,0.6666666666666666,1.75,1
88,4022408.76,4022408.76,0.0,0.0,0.0,15.207391723787214,2005.5943657679136,4,0.9999997513928068,0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,999.0,1.0,1.0,1.0,1,4022408.76,0.0,0.0,4022.40876,-4022408.76,0.0,-4022408.76,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
89,268230.43,268230.43,0.0,0.0,0.0,12.499605431628835,517.909673591834,3,0.9999962718761183,0,17,3,0,0,-0.9659258262890683,-0.25881904510252063,999.0,1.0,1.0,1.0,1,268230.43,0.0,0.0,268.23043,-268230.43,0.0,-268230.43,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
89,766631.82,766631.82,0.0,0.0,766631.82,13.549763243430638,875.5751366958749,3,0.9999986955945872,0,17,3,0,0,-0.9659258262890683,-0.25881904510252063,999.0,1.0,1.0,1.0,1,766631.82,0.0,0.0,766.63182,-766631.82,766631.82,-766631.82,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
89,43928.31,43928.31,0.0,0.0,0.0,10.690337030040189,209.5908156384721,2,0.9999772361550864,0,17,3,0,0,-0.9659258262890683,-0.25881904510252063,999.0,1.0,1.0,1.0,1,43928.31,0.0,0.0,43.928309999999996,-43928.31,0.0,-43928.31,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
89,43928.31,43928.31,0.0,0.0,43928.31,10.690337030040189,209.5908156384721,2,0.9999772361550864,0,17,3,0,0,-0.9659258262890683,-0.25881904510252063,999.0,1.0,1.0,1.0,1,43928.31,0.0,0.0,43.928309999999996,-43928.31,43928.31,-43928.31,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
89,268230.43,268230.43,0.0,0.0,268230.43,12.499605431628835,517.909673591834,3,0.9999962718761183,0,17,3,0,0,-0.9659258262890683,-0.25881904510252063,999.0,1.0,1.0,1.0,1,268230.43,0.0,0.0,268.23043,-268230.43,268230.43,-268230.43,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
89,766631.82,766631.82,0.0,0.0,0.0,13.549763243430638,875.5751366958749,3,0.9999986955945872,0,17,3,0,0,-0.9659258262890683,-0.25881904510252063,999.0,1.0,1.0,1.0,1,766631.82,0.0,0.0,766.63182,-766631.82,0.0,-766631.82,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,266746.42,266746.42,0.0,4433931.77,4700678.19,12.49405749713972,516.4749945544314,3,0.9999962511352499,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,266746.42,0.0,0.0,266.74642,-266746.42,266746.42000000086,-266746.42,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,39664.74,39664.74,0.0,0.0,0.0,10.588243121808139,199.1600863627047,2,0.9999747893270111,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,39664.74,0.0,0.0,39.664739999999995,-39664.74,0.0,-39664.74,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,1182557.97,1182557.97,0.0,141273.74,1323831.71,13.983191267026587,1087.4548128543088,4,0.9999991543762085,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,1182557.97,0.0,0.0,1182.55797,-1182557.97,1182557.97,-1182557.97,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,113309.55,113309.55,0.0,0.0,0.0,11.63788755830335,336.6148392450933,3,0.9999911746964426,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,113309.55,0.0,0.0,113.30955,-113309.55,0.0,-113309.55,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,2,1,7,0.6666666666666666,1.75,1
90,134515.36,134515.36,0.0,0.0,0.0,11.809441106314743,366.7633569483189,3,0.9999925659600066,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,134515.36,0.0,0.0,134.51536,-134515.36,0.0,-134515.36,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,113309.55,113309.55,0.0,0.0,113309.55,11.63788755830335,336.6148392450933,3,0.9999911746964426,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,113309.55,0.0,0.0,113.30955,-113309.55,113309.55,-113309.55,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,7696836.35,7696836.35,0.0,0.0,0.0,15.856320068683461,2774.3172763762977,4,0.9999998700765061,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,7696836.35,0.0,0.0,7696.83635,-7696836.35,0.0,-7696836.35,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,8,0.6666666666666666,1.75,1
90,266746.42,266746.42,0.0,0.0,0.0,12.49405749713972,516.4749945544314,3,0.9999962511352499,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,266746.42,0.0,0.0,266.74642,-266746.42,0.0,-266746.42,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,249791.3,249791.3,0.0,0.0,249791.3,12.428385051538797,499.79125642612036,3,0.9999959966740368,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,249791.3,0.0,0.0,249.79129999999998,-249791.3,249791.3,-249791.3,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,39664.74,39664.74,0.0,0.0,39664.74,10.588243121808139,199.1600863627047,2,0.9999747893270111,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,39664.74,0.0,0.0,39.664739999999995,-39664.74,39664.74,-39664.74,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,7696836.35,7696836.35,0.0,180993.45,7877829.8,15.856320068683461,2774.3172763762977,4,0.9999998700765061,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,7696836.35,0.0,0.0,7696.83635,-7696836.35,7696836.35,-7696836.35,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,2,1,8,0.6666666666666666,1.75,1
90,249791.3,249791.3,0.0,0.0,0.0,12.428385051538797,499.79125642612036,3,0.9999959966740368,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,249791.3,0.0,0.0,249.79129999999998,-249791.3,0.0,-249791.3,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,134515.36,134515.36,0.0,29488.06,164003.41,11.809441106314743,366.7633569483189,3,0.9999925659600066,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,134515.36,0.0,0.0,134.51536,-134515.36,134515.35,-134515.36,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,1182557.97,1182557.97,0.0,0.0,0.0,13.983191267026587,1087.4548128543088,4,0.9999991543762085,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,1182557.97,0.0,0.0,1182.55797,-1182557.97,0.0,-1182557.97,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,703833.48,703833.48,0.0,0.0,0.0,13.464298493860271,838.9478410485362,3,0.9999985792114078,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,703833.48,0.0,0.0,703.83348,-703833.48,0.0,-703833.48,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
90,703833.48,703833.48,0.0,0.0,703833.48,13.464298493860271,838.9478410485362,3,0.9999985792114078,0,18,3,0,0,-1.0,-1.8369701987210297e-16,999.0,1.0,1.0,1.0,1,703833.48,0.0,0.0,703.83348,-703833.48,703833.48,-703833.48,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,737285.03,737285.03,0.0,0.0,737285.03,13.510731196287047,858.6530323710504,3,0.9999986436742875,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,737285.03,0.0,0.0,737.28503,-737285.03,737285.03,-737285.03,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,28308.97,28308.97,0.0,0.0,28308.97,10.250969318409163,168.2526968580296,2,0.9999646767552208,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,28308.97,0.0,0.0,28.308970000000002,-28308.97,28308.97,-28308.97,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,737285.03,737285.03,0.0,0.0,0.0,13.510731196287047,858.6530323710504,3,0.9999986436742875,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,737285.03,0.0,0.0,737.28503,-737285.03,0.0,-737285.03,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,28308.97,28308.97,0.0,0.0,0.0,10.250969318409163,168.2526968580296,2,0.9999646767552208,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,28308.97,0.0,0.0,28.308970000000002,-28308.97,0.0,-28308.97,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,482679.6,482679.6,0.0,0.0,482679.6,13.087110430246348,694.7514663532564,3,0.999997928236602,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,482679.6,0.0,0.0,482.6796,-482679.6,482679.6,-482679.6,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,482679.6,482679.6,0.0,0.0,0.0,13.087110430246348,694.7514663532564,3,0.999997928236602,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,482679.6,0.0,0.0,482.6796,-482679.6,0.0,-482679.6,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,921668.95,921668.95,0.0,0.0,0.0,13.733942466651097,960.0359107866747,3,0.9999989150129067,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,921668.95,0.0,0.0,921.66895,-921668.95,0.0,-921668.95,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
91,921668.95,921668.95,0.0,96395.54,1018064.5,13.733942466651097,960.0359107866747,3,0.9999989150129067,0,19,3,0,0,-0.9659258262890684,0.2588190451025203,999.0,1.0,1.0,1.0,1,921668.95,0.0,0.0,921.66895,-921668.95,921668.96,-921668.95,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,2,1,7,0.6666666666666666,1.75,1
92,1461930.03,1461930.03,0.0,3762496.73,5224426.76,14.19526874307648,1209.1029856881505,4,0.9999993159732029,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,1461930.03,0.0,0.0,1461.93003,-1461930.03,1461930.0299999998,-1461930.03,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
92,271908.4,271908.4,0.0,0.0,0.0,12.513224201556632,521.4483675302859,3,0.9999963223044146,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,271908.4,0.0,0.0,271.90840000000003,-271908.4,0.0,-271908.4,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
92,19742.71,19742.71,0.0,0.0,0.0,9.890590238590761,140.50875417567406,2,0.9999493509578493,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,19742.71,0.0,0.0,19.74271,-19742.71,0.0,-19742.71,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
92,19742.71,19742.71,0.0,2098671.68,2118414.39,9.890590238590761,140.50875417567406,2,0.9999493509578493,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,19742.71,0.0,0.0,19.74271,-19742.71,19742.709999999963,-19742.71,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
92,21574.55,21574.55,0.0,0.0,0.0,9.979316008094836,146.88277638988174,2,0.9999536512394818,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,21574.55,0.0,0.0,21.57455,-21574.55,0.0,-21574.55,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
92,271908.4,271908.4,0.0,1488088.26,1759996.66,12.513224201556632,521.4483675302859,3,0.9999963223044146,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,271908.4,0.0,0.0,271.90840000000003,-271908.4,271908.3999999999,-271908.4,0.0,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
92,1461930.03,1461930.03,0.0,0.0,0.0,14.19526874307648,1209.1029856881505,4,0.9999993159732029,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,1461930.03,0.0,0.0,1461.93003,-1461930.03,0.0,-1461930.03,0.0,0,1,1,1,1,0,False,False,False,False,True,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
92,21574.55,21574.55,0.0,0.0,21574.55,9.979316008094836,146.88277638988174,2,0.9999536512394818,0,20,3,0,0,-0.8660254037844386,0.5000000000000001,999.0,1.0,1.0,1.0,1,21574.55,0.0,0.0,21.57455,-21574.55,21574.55,-21574.55,0.0,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,7,0.6666666666666666,1.75,1
