step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,amount_log,amount_to_oldbalance_ratio,amount_exceeds_balance,is_high_amount,is_night,is_weekend,hour_sin,hour_cos,balance_change_orig,balance_change_dest,expected_balance_change,balance_inconsistency_orig,has_zero_balances,drains_account,balance_mismatch,is_transfer,is_cashout,is_risky_type,dest_is_merchant,is_c2c,risk_score,isFraud
18,160751.39,44619.0,0.0,29696.34,714679.69,11.987620509796495,3.6026757059614525,1,0,0,0,-1.0,-1.8369701987210297e-16,-44619.0,684983.35,-160751.39,116132.39000000001,1,1,0,0,1,1,0,1,9,0
18,377993.62,61126.0,0.0,228879.47,478718.3,12.842635241696204,6.183742372437711,1,0,0,0,-1.0,-1.8369701987210297e-16,-61126.0,249838.83,-377993.62,316867.62,1,1,0,0,1,1,0,1,9,0
18,528618.46,10990.0,0.0,1297.07,529915.53,13.178024094700957,48.095574561004454,1,0,0,0,-1.0,-1.8369701987210297e-16,-10990.0,528618.4600000001,-528618.46,517628.45999999996,1,1,0,0,1,1,0,1,9,0
18,51858.34,14606.0,0.0,0.0,51858.34,10.856290332440134,3.5502389265420686,1,0,0,0,-1.0,-1.8369701987210297e-16,-14606.0,51858.34,-51858.34,37252.34,1,1,0,0,1,1,0,1,9,0
18,10032.73,0.0,0.0,0.0,0.0,9.213707696171095,10032.73,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-10032.73,10032.73,1,0,0,0,0,0,1,0,2,0
18,10018.62,47811.67,37793.05,0.0,0.0,9.212300449768021,0.20953901967825686,0,0,0,0,-1.0,-1.8369701987210297e-16,-10018.619999999995,0.0,-10018.62,5.4569682106375694e-12,1,0,0,0,0,0,1,0,0,0
18,208014.9,118917.27,0.0,1727409.42,1935424.33,12.245369798069582,1.7492257497523298,1,0,0,0,-1.0,-1.8369701987210297e-16,-118917.27,208014.91000000015,-208014.9,89097.62999999999,1,1,0,0,1,1,0,1,9,0
18,21647.74,59660.0,38012.26,356347.98,377995.72,9.982702533122712,0.36284574512663215,0,0,0,0,-1.0,-1.8369701987210297e-16,-21647.739999999998,21647.73999999999,-21647.74,3.637978807091713e-12,0,0,0,0,1,1,0,1,4,0
18,12269.72,7431155.11,7443424.83,3681710.13,3669440.41,9.414971215689972,0.0016511185902135486,0,0,0,0,-1.0,-1.8369701987210297e-16,12269.71999999974,-12269.71999999974,-12269.72,24539.43999999974,0,0,1,0,0,0,0,1,3,0
18,315329.14,361.0,315690.14,266057.28,97635.4,12.661375432464734,871.0749723756907,1,0,0,0,-1.0,-1.8369701987210297e-16,315329.14,-168421.88000000003,-315329.14,630658.28,0,0,1,0,0,0,0,1,5,0
18,93863.46,35288.0,0.0,4969198.26,5063061.72,11.449607105798858,2.6598503783048546,1,0,0,0,-1.0,-1.8369701987210297e-16,-35288.0,93863.45999999996,-93863.46,58575.46000000001,1,1,0,0,1,1,0,1,9,0
18,2695.41,5635.0,2939.59,0.0,0.0,7.899676537620975,0.47824875798438604,0,0,0,0,-1.0,-1.8369701987210297e-16,-2695.41,0.0,-2695.41,0.0,1,0,0,0,0,0,1,0,0,0
18,7263.93,993382.89,986118.96,0.0,0.0,8.890813940720525,0.007312309040969046,0,0,0,0,-1.0,-1.8369701987210297e-16,-7263.930000000051,0.0,-7263.93,5.093170329928398e-11,1,0,0,0,0,0,1,0,0,0
18,18080.55,0.0,0.0,0.0,0.0,9.80264736036005,18080.55,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-18080.55,18080.55,1,0,0,0,0,0,1,0,2,0
18,18263.88,0.0,0.0,0.0,0.0,9.812735369265289,18263.88,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-18263.88,18263.88,1,0,0,0,0,0,1,0,2,0
18,24301.22,0.0,0.0,7829406.72,7658691.11,10.098322983180442,24301.22,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,-170715.6099999994,-24301.22,24301.22,1,0,0,0,1,1,0,1,6,0
18,153955.96,590468.32,436512.36,172664.81,454142.75,11.944428361814326,0.26073490151867673,0,0,0,0,-1.0,-1.8369701987210297e-16,-153955.95999999996,281477.94,-153955.96,2.9103830456733704e-11,0,0,0,0,1,1,0,1,4,0
18,39742.13,0.0,0.0,1070020.34,1109762.47,10.59019227495694,39742.13,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,39742.12999999989,-39742.13,39742.13,1,0,0,0,1,1,0,1,6,0
18,192956.81,99664.0,0.0,0.0,192956.81,12.170226842954063,1.9360538804996739,1,0,0,0,-1.0,-1.8369701987210297e-16,-99664.0,192956.81,-192956.81,93292.81,1,1,0,0,1,1,0,1,9,0
18,269594.67,59278.12,0.0,0.0,269594.67,12.504678597060451,4.5478858323133,1,0,0,0,-1.0,-1.8369701987210297e-16,-59278.12,269594.67,-269594.67,210316.55,1,1,0,0,1,1,0,1,9,0
18,7991.46,0.0,0.0,0.0,0.0,8.986253876229574,7991.46,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-7991.46,7991.46,1,0,0,0,0,0,1,0,2,0
18,4667.22,53851.0,49183.78,0.0,0.0,8.448533121687495,0.08666753323924832,0,0,0,0,-1.0,-1.8369701987210297e-16,-4667.220000000001,0.0,-4667.22,9.094947017729282e-13,1,0,0,0,0,0,1,0,0,0
18,513.52,0.0,0.0,0.0,0.0,6.243234427210514,513.52,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-513.52,513.52,1,0,0,0,0,0,1,0,2,0
18,21832.2,42192.0,20359.8,0.0,0.0,9.991187026066358,0.5174365416064276,0,0,0,0,-1.0,-1.8369701987210297e-16,-21832.2,0.0,-21832.2,0.0,1,0,0,0,0,0,1,0,0,0
18,16351.09,208869.46,192518.37,0.0,0.0,9.70211099690218,0.0782834011089936,0,0,0,0,-1.0,-1.8369701987210297e-16,-16351.089999999997,0.0,-16351.09,3.637978807091713e-12,1,0,0,0,0,0,1,0,0,0
18,1072.62,19026.0,17953.38,0.0,0.0,6.978791394955973,0.056373574394281804,0,0,0,0,-1.0,-1.8369701987210297e-16,-1072.619999999999,0.0,-1072.62,9.094947017729282e-13,1,0,0,0,0,0,1,0,0,0
18,12934.32,84755.0,71820.68,0.0,0.0,9.467716833394139,0.15260654112983152,0,0,0,0,-1.0,-1.8369701987210297e-16,-12934.320000000007,0.0,-12934.32,7.275957614183426e-12,1,0,0,0,0,0,1,0,0,0
18,13277.31,21450.0,8172.69,0.0,0.0,9.493887155896163,0.6189599552468417,0,0,0,0,-1.0,-1.8369701987210297e-16,-13277.310000000001,0.0,-13277.31,1.8189894035458565e-12,1,0,0,0,0,0,1,0,0,0
18,1921.87,7017.0,5095.13,0.0,0.0,7.561574140599506,0.2738486748361356,0,0,0,0,-1.0,-1.8369701987210297e-16,-1921.87,0.0,-1921.87,0.0,1,0,0,0,0,0,1,0,0,0
18,111411.83,0.0,0.0,1045862.66,852792.96,11.620997770400255,111411.83,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,-193069.70000000007,-111411.83,111411.83,1,0,0,0,1,1,0,1,6,0
18,5620.45,62511.85,56891.4,0.0,0.0,8.634344916727063,0.08990871476824365,0,0,0,0,-1.0,-1.8369701987210297e-16,-5620.449999999997,0.0,-5620.45,2.7284841053187847e-12,1,0,0,0,0,0,1,0,0,0
18,4425.01,45706.44,41281.44,0.0,0.0,8.395253779984854,0.09681159128579504,0,0,0,0,-1.0,-1.8369701987210297e-16,-4425.0,0.0,-4425.01,0.010000000000218279,1,0,1,0,0,0,1,0,2,0
18,184094.77,0.0,0.0,1314254.85,1498349.62,12.123211390314074,184094.77,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,184094.77000000002,-184094.77,184094.77,1,0,0,0,1,1,0,1,6,0
18,5497.46,312621.73,307124.27,0.0,0.0,8.612223332013244,0.01758496575089086,0,0,0,0,-1.0,-1.8369701987210297e-16,-5497.459999999963,0.0,-5497.46,3.728928277269006e-11,1,0,0,0,0,0,1,0,0,0
18,38501.46,138892.42,100390.96,0.0,0.0,10.558477414338503,0.277201468579289,0,0,0,0,-1.0,-1.8369701987210297e-16,-38501.46000000001,0.0,-38501.46,7.275957614183426e-12,1,0,0,0,0,0,1,0,0,0
18,150026.97,436967.77,286940.81,373885.48,523912.44,11.918577022362312,0.3433356804881044,0,0,0,0,-1.0,-1.8369701987210297e-16,-150026.96000000002,150026.96000000002,-150026.97,0.009999999980209395,0,0,0,0,1,1,0,1,4,0
18,108136.06,0.0,0.0,17399574.78,17736531.05,11.591154775586583,108136.06,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,336956.26999999955,-108136.06,108136.06,1,0,0,0,1,1,0,1,6,0
18,49956.95,0.0,0.0,531763.71,603365.52,10.818936930571384,49956.95,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,71601.81000000006,-49956.95,49956.95,1,0,0,0,1,1,0,1,6,0
18,208552.79,816.0,0.0,40603.0,249155.79,12.247952272559939,255.26657282741738,1,0,0,0,-1.0,-1.8369701987210297e-16,-816.0,208552.79,-208552.79,207736.79,1,1,0,0,1,1,0,1,9,0
18,147678.27,0.0,0.0,701736.38,1069495.75,11.902798106604202,147678.27,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,367759.37,-147678.27,147678.27,1,0,0,0,1,1,0,1,6,0
18,11729.63,0.0,0.0,302028.0,598464.06,9.369958648645172,11729.63,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,296436.06000000006,-11729.63,11729.63,1,0,0,0,1,1,0,1,6,0
18,39039.06,10531.0,0.0,0.0,39039.06,10.572343577411093,3.706709077098367,1,0,0,0,-1.0,-1.8369701987210297e-16,-10531.0,39039.06,-39039.06,28508.059999999998,1,1,0,0,1,1,0,1,9,0
18,171.27,22485.0,22313.73,0.0,0.0,5.149063013458278,0.007616739304456106,0,0,0,0,-1.0,-1.8369701987210297e-16,-171.27000000000044,0.0,-171.27,4.263256414560601e-13,1,0,0,0,0,0,1,0,0,0
18,3170.13,588292.36,585122.24,0.0,0.0,8.061843270229076,0.0053886890717243525,0,0,0,0,-1.0,-1.8369701987210297e-16,-3170.1199999999953,0.0,-3170.13,0.010000000004765752,1,0,1,0,0,0,1,0,2,0
18,109422.1,360070.8,250648.7,490846.02,327619.29,11.602977298417374,0.3038896686716372,0,0,0,0,-1.0,-1.8369701987210297e-16,-109422.09999999998,-163226.73000000004,-109422.1,2.9103830456733704e-11,0,0,0,0,1,1,0,1,4,0
18,14178.29,180338.84,166160.55,0.0,0.0,9.559537728310687,0.07861984351322482,0,0,0,0,-1.0,-1.8369701987210297e-16,-14178.290000000008,0.0,-14178.29,7.275957614183426e-12,1,0,0,0,0,0,1,0,0,0
18,2135.57,135783.0,133647.43,0.0,0.0,7.666957018413492,0.015727699876274082,0,0,0,0,-1.0,-1.8369701987210297e-16,-2135.570000000007,0.0,-2135.57,6.821210263296962e-12,1,0,0,0,0,0,1,0,0,0
18,318470.26,769.0,0.0,337636.25,656106.51,12.671287514444083,413.59774025974025,1,0,0,0,-1.0,-1.8369701987210297e-16,-769.0,318470.26,-318470.26,317701.26,1,1,0,0,1,1,0,1,9,0
18,7736.02,0.0,0.0,0.0,0.0,8.953771879527372,7736.02,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-7736.02,7736.02,1,0,0,0,0,0,1,0,2,0
18,127508.06,0.0,0.0,1719595.37,1970236.77,11.755942699879588,127508.06,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,250641.3999999999,-127508.06,127508.06,1,0,0,0,1,1,0,1,6,0
18,13933.08,0.0,0.0,0.0,0.0,9.542092916925672,13933.08,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-13933.08,13933.08,1,0,0,0,0,0,1,0,2,0
18,7020.35,0.0,0.0,0.0,0.0,8.856710786223411,7020.35,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-7020.35,7020.35,1,0,0,0,0,0,1,0,2,0
18,33719.48,30277.0,0.0,0.0,0.0,10.425860646889921,1.1136627254111897,1,0,0,0,-1.0,-1.8369701987210297e-16,-30277.0,0.0,-33719.48,3442.480000000003,1,1,0,0,0,0,1,0,5,0
18,75030.43,0.0,0.0,1774174.03,2069826.32,11.225662371401203,75030.43,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,295652.29000000004,-75030.43,75030.43,1,0,0,0,1,1,0,1,6,0
18,169410.37,99028.0,0.0,0.0,169410.37,12.040085178192088,1.7107147401266296,1,0,0,0,-1.0,-1.8369701987210297e-16,-99028.0,169410.37,-169410.37,70382.37,1,1,0,0,1,1,0,1,9,0
18,229339.68,0.0,0.0,889922.48,1992155.47,12.342963862617985,229339.68,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1102232.99,-229339.68,229339.68,1,0,0,0,1,1,0,1,6,0
18,7564.78,242297.84,234733.06,0.0,0.0,8.93139072731846,0.031220867586489478,0,0,0,0,-1.0,-1.8369701987210297e-16,-7564.779999999999,0.0,-7564.78,9.094947017729282e-13,1,0,0,0,0,0,1,0,0,0
18,131674.95,268014.0,136339.05,422803.1,554478.04,11.788099259058809,0.4912969423353171,0,0,0,0,-1.0,-1.8369701987210297e-16,-131674.95,131674.94000000006,-131674.95,0.0,0,0,0,0,1,1,0,1,4,0
18,8570.12,0.0,0.0,0.0,0.0,9.056153691500908,8570.12,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-8570.12,8570.12,1,0,0,0,0,0,1,0,2,0
18,1423.78,33479.57,32055.79,0.0,0.0,7.261772694819099,0.042525560347389545,0,0,0,0,-1.0,-1.8369701987210297e-16,-1423.7799999999988,0.0,-1423.78,1.1368683772161603e-12,1,0,0,0,0,0,1,0,0,0
18,17081.78,125308.0,108226.22,0.0,0.0,9.745826217564067,0.13631726372407407,0,0,0,0,-1.0,-1.8369701987210297e-16,-17081.78,0.0,-17081.78,0.0,1,0,0,0,0,0,1,0,0,0
18,9930.87,0.0,0.0,0.0,0.0,9.20350405753716,9930.87,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-9930.87,9930.87,1,0,0,0,0,0,1,0,2,0
18,316009.38,10080.0,0.0,1183691.34,1499700.72,12.663530340130828,31.34702708064676,1,0,0,0,-1.0,-1.8369701987210297e-16,-10080.0,316009.3799999999,-316009.38,305929.38,1,1,0,0,1,1,0,1,9,0
18,13459.7,99444.0,85984.3,0.0,0.0,9.507529607789992,0.13534818241238877,0,0,0,0,-1.0,-1.8369701987210297e-16,-13459.699999999997,0.0,-13459.7,3.637978807091713e-12,1,0,0,0,0,0,1,0,0,0
18,9433.77,0.0,0.0,0.0,0.0,9.152157080187024,9433.77,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-9433.77,9433.77,1,0,0,0,0,0,1,0,2,0
18,37986.25,157078.3,119092.05,10876.28,48862.54,10.545005856091185,0.2418284904503649,0,0,0,0,-1.0,-1.8369701987210297e-16,-37986.249999999985,37986.26,-37986.25,1.4551915228366852e-11,0,0,0,0,1,1,0,1,4,0
18,27902.78,1487119.65,1459216.87,0.0,0.0,10.236517442503313,0.018762956455483287,0,0,0,0,-1.0,-1.8369701987210297e-16,-27902.779999999795,0.0,-27902.78,2.0372681319713593e-10,1,0,0,0,0,0,1,0,0,0
18,2094.48,1033.0,0.0,7738648.13,8039034.53,7.647537923058067,2.0256092843326887,1,0,0,0,-1.0,-1.8369701987210297e-16,-1033.0,300386.4000000004,-2094.48,1061.48,1,1,0,0,0,0,0,1,6,0
18,4887.24,0.0,0.0,2936749.03,2941636.27,8.494587599482408,4887.24,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,4887.2400000002235,-4887.24,4887.24,1,0,0,0,1,1,0,1,6,0
18,117793.09,30904.0,0.0,1181995.79,1299788.88,11.67669337916179,3.811457369357709,1,0,0,0,-1.0,-1.8369701987210297e-16,-30904.0,117793.08999999985,-117793.09,86889.09,1,1,0,0,1,1,0,1,9,0
18,5490.17,4116.97,0.0,0.0,0.0,8.610896626551952,1.3332224372688484,1,0,0,0,-1.0,-1.8369701987210297e-16,-4116.97,0.0,-5490.17,1373.1999999999998,1,1,0,0,0,0,1,0,5,0
18,6045.29,733111.75,727066.46,12046.0,18091.29,8.70720013978618,0.008246057649386128,0,0,0,0,-1.0,-1.8369701987210297e-16,-6045.290000000037,6045.290000000001,-6045.29,3.728928277269006e-11,0,0,0,0,0,0,0,1,1,0
18,15972.14,423909.0,407936.86,0.0,0.0,9.67866384054213,0.037678139227666246,0,0,0,0,-1.0,-1.8369701987210297e-16,-15972.140000000014,0.0,-15972.14,1.4551915228366852e-11,1,0,0,0,0,0,1,0,0,0
18,3904.22,0.0,0.0,0.0,0.0,8.270069398715028,3904.22,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-3904.22,3904.22,1,0,0,0,0,0,1,0,2,0
18,171708.85,0.0,0.0,188646.58,360355.43,12.053561412741571,171708.85,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,171708.85,-171708.85,171708.85,1,0,0,0,1,1,0,1,6,0
18,318338.54,9079.0,0.0,112199.0,143324.42,12.670873827986885,35.059310572687224,1,0,0,0,-1.0,-1.8369701987210297e-16,-9079.0,31125.420000000013,-318338.54,309259.54,1,1,0,0,1,1,0,1,9,0
18,81240.27,57849.0,0.0,0.0,173140.48,11.305178648265386,1.4043261884183234,1,0,0,0,-1.0,-1.8369701987210297e-16,-57849.0,173140.48,-81240.27,23391.270000000004,1,1,0,0,1,1,0,1,9,0
18,30523.02,723.0,0.0,19144.0,638156.46,10.326269193631429,42.158867403314915,1,0,0,0,-1.0,-1.8369701987210297e-16,-723.0,619012.46,-30523.02,29800.02,1,1,0,0,1,1,0,1,9,0
18,366529.39,0.0,0.0,2067493.33,2428569.49,12.811836716380078,366529.39,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,361076.16000000015,-366529.39,366529.39,1,0,0,0,1,1,0,1,6,0
18,261262.92,21915.0,0.0,502224.0,763486.92,12.473286363138357,11.921104216097829,1,0,0,0,-1.0,-1.8369701987210297e-16,-21915.0,261262.92000000004,-261262.92,239347.92,1,1,0,0,1,1,0,1,9,0
18,103194.59,0.0,0.0,252564.67,355759.26,11.544381398558398,103194.59,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,103194.59,-103194.59,103194.59,1,0,0,0,1,1,0,1,6,0
18,74908.21,2105.0,0.0,0.0,74908.21,11.2240321258978,35.56895061728395,1,0,0,0,-1.0,-1.8369701987210297e-16,-2105.0,74908.21,-74908.21,72803.21,1,1,0,0,1,1,0,1,9,0
18,30498.15,34767.0,4268.85,15369.0,45867.15,10.3254540933547,0.8771902323976071,0,0,0,0,-1.0,-1.8369701987210297e-16,-30498.15,30498.15,-30498.15,0.0,0,0,0,0,1,1,0,1,4,0
18,256770.32,29610.0,0.0,0.0,314844.04,12.455941162318027,8.671450474485834,1,0,0,0,-1.0,-1.8369701987210297e-16,-29610.0,314844.04,-256770.32,227160.32,1,1,0,0,1,1,0,1,9,0
18,163761.79,243185.04,79423.25,699874.48,863636.27,12.006174257317545,0.6734012774746445,0,0,0,0,-1.0,-1.8369701987210297e-16,-163761.79,163761.79000000004,-163761.79,0.0,0,0,0,0,1,1,0,1,4,0
18,209421.33,0.0,0.0,1267261.37,1476682.7,12.252108209746517,209421.33,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,209421.32999999984,-209421.33,209421.33,1,0,0,0,1,1,0,1,6,0
18,14914.21,281057.44,266143.23,0.0,0.0,9.61013677663518,0.053064444533314846,0,0,0,0,-1.0,-1.8369701987210297e-16,-14914.210000000021,0.0,-14914.21,2.1827872842550278e-11,1,0,0,0,0,0,1,0,0,0
18,300364.43,0.0,0.0,2034091.72,2512396.22,12.612755112356442,300364.43,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,478304.50000000023,-300364.43,300364.43,1,0,0,0,1,1,0,1,6,0
18,298671.19,18788.07,0.0,434498.14,733169.33,12.607101896421531,15.896007093485734,1,0,0,0,-1.0,-1.8369701987210297e-16,-18788.07,298671.18999999994,-298671.19,279883.12,1,1,0,0,1,1,0,1,9,0
18,458574.54,534831.84,76257.31,149058.87,607633.41,13.03588031174278,0.8574165715029766,0,0,0,0,-1.0,-1.8369701987210297e-16,-458574.52999999997,458574.54000000004,-458574.54,0.010000000009313226,0,0,1,0,1,1,0,1,6,0
18,11481.0,11481.0,0.0,761417.61,1765080.5,9.348535870727583,0.9999129071590315,0,0,0,0,-1.0,-1.8369701987210297e-16,-11481.0,1003662.89,-11481.0,0.0,1,1,0,0,1,1,0,1,7,1
18,11481.0,11481.0,0.0,0.0,263492.28,9.348535870727583,0.9999129071590315,0,0,0,0,-1.0,-1.8369701987210297e-16,-11481.0,263492.28,-11481.0,0.0,1,1,0,1,0,1,0,1,7,1
18,1974352.3,1974352.3,0.0,15531.71,1989884.01,14.495751459658207,0.9999994935050378,0,1,0,0,-1.0,-1.8369701987210297e-16,-1974352.3,1974352.3,-1974352.3,0.0,1,1,0,0,1,1,0,1,8,1
18,1974352.3,1974352.3,0.0,0.0,0.0,14.495751459658207,0.9999994935050378,0,1,0,0,-1.0,-1.8369701987210297e-16,-1974352.3,0.0,-1974352.3,0.0,1,1,0,1,0,1,0,1,8,1
18,1144089.37,1144089.37,0.0,2502877.26,3879210.29,13.950120442557203,0.9999991259431718,0,0,0,0,-1.0,-1.8369701987210297e-16,-1144089.37,1376333.0300000003,-1144089.37,0.0,1,1,0,0,1,1,0,1,7,1
18,1144089.37,1144089.37,0.0,0.0,0.0,13.950120442557203,0.9999991259431718,0,0,0,0,-1.0,-1.8369701987210297e-16,-1144089.37,0.0,-1144089.37,0.0,1,1,0,1,0,1,0,1,7,1
18,1102133.9,1102133.9,0.0,306228.56,1408362.45,13.912759674996144,0.9999990926700534,0,0,0,0,-1.0,-1.8369701987210297e-16,-1102133.9,1102133.89,-1102133.9,0.0,1,1,0,0,1,1,0,1,7,1
18,1102133.9,1102133.9,0.0,0.0,746575.95,13.912759674996144,0.9999990926700534,0,0,0,0,-1.0,-1.8369701987210297e-16,-1102133.9,746575.95,-1102133.9,0.0,1,1,0,1,0,1,0,1,7,1
18,314251.58,75956.47,0.0,7962205.25,8276456.84,12.657952336442658,4.13720441188997,1,0,0,0,-1.0,-1.8369701987210297e-16,-75956.47,314251.58999999985,-314251.58,238295.11000000002,1,1,0,0,1,1,0,1,9,1
18,307739.18,307739.18,0.0,25326.0,838246.41,12.637011134520536,0.9999967505055726,0,0,0,0,-1.0,-1.8369701987210297e-16,-307739.18,812920.41,-307739.18,0.0,1,1,0,0,1,1,0,1,7,1
18,307739.18,307739.18,0.0,0.0,0.0,12.637011134520536,0.9999967505055726,0,0,0,0,-1.0,-1.8369701987210297e-16,-307739.18,0.0,-307739.18,0.0,1,1,0,1,0,1,0,1,7,1
18,295664.18,295664.18,0.0,10184336.54,10480000.72,12.596982944426072,0.9999966177958459,0,0,0,0,-1.0,-1.8369701987210297e-16,-295664.18,295664.18000000156,-295664.18,0.0,1,1,0,0,1,1,0,1,7,1
18,31739.7,0.0,0.0,0.0,0.0,10.365355048027507,31739.7,1,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-31739.7,31739.7,1,0,0,0,0,0,1,0,2,0
19,319744.35,0.0,0.0,901590.27,1221334.63,12.675280176723929,319744.35,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,319744.35999999987,-319744.35,319744.35,1,0,0,0,1,1,0,1,6,0
19,90138.23,16210.0,0.0,284088.0,0.0,11.40911075394057,5.560312750601443,1,0,0,0,-0.9659258262890684,0.2588190451025203,-16210.0,-284088.0,-90138.23,73928.23,1,1,0,0,1,1,0,1,9,0
19,11791.6,23150.0,11358.4,0.0,0.0,9.375227495088541,0.5093343700056153,0,0,0,0,-0.9659258262890684,0.2588190451025203,-11791.6,0.0,-11791.6,0.0,1,0,0,0,0,0,1,0,0,0
19,78808.53,11298455.04,11377263.58,494228.05,415419.52,11.274789207619722,0.0069751592360047816,0,0,0,0,-0.9659258262890684,0.2588190451025203,78808.54000000097,-78808.52999999997,-78808.53,157617.07000000097,0,0,1,0,0,0,0,1,3,0
19,23436.0,5913.0,0.0,0.0,0.0,10.062071249151874,3.9628001352722353,1,0,0,0,-0.9659258262890684,0.2588190451025203,-5913.0,0.0,-23436.0,17523.0,1,1,0,0,0,0,1,0,5,0
19,185409.95,385016.29,570426.24,200808.34,135955.91,12.130329991858504,0.4815626591730465,0,0,0,0,-0.9659258262890684,0.2588190451025203,185409.95,-64852.42999999999,-185409.95,370819.9,0,0,1,0,0,0,0,1,3,0
19,107490.8,103751.0,0.0,570695.91,1258271.23,11.585169844570691,1.0360359318374586,1,0,0,0,-0.9659258262890684,0.2588190451025203,-103751.0,687575.32,-107490.8,3739.800000000003,1,1,0,0,1,1,0,1,9,0
19,171952.73,20568.0,0.0,16218.0,188170.73,12.054980707977565,8.359800184744033,1,0,0,0,-0.9659258262890684,0.2588190451025203,-20568.0,171952.73,-171952.73,151384.73,1,1,0,0,1,1,0,1,9,0
19,219496.94,60236.0,0.0,0.0,219496.94,12.299098126487493,3.643888971894351,1,0,0,0,-0.9659258262890684,0.2588190451025203,-60236.0,219496.94,-219496.94,159260.94,1,1,0,0,1,1,0,1,9,0
19,180774.37,10479.0,0.0,845890.53,1026664.9,12.105010489784247,17.249462786259542,1,0,0,0,-0.9659258262890684,0.2588190451025203,-10479.0,180774.37,-180774.37,170295.37,1,1,0,0,1,1,0,1,9,0
19,6076.12,301798.49,295722.37,0.0,0.0,8.712286178525881,0.020132969740936275,0,0,0,0,-0.9659258262890684,0.2588190451025203,-6076.119999999995,0.0,-6076.12,4.547473508864641e-12,1,0,0,0,0,0,1,0,0,0
19,357646.96,21207.0,0.0,327060.96,543246.82,12.787304429619802,16.863775933609958,1,0,0,0,-0.9659258262890684,0.2588190451025203,-21207.0,216185.85999999993,-357646.96,336439.96,1,1,0,0,1,1,0,1,9,0
19,83349.53,32472.0,115821.53,15455.99,0.0,11.330810246886978,2.5667332861146184,1,0,0,0,-0.9659258262890684,0.2588190451025203,83349.53,-15455.99,-83349.53,166699.06,1,0,1,0,0,0,0,1,5,0
19,242762.3,1196238.82,1439001.12,760305.36,622105.87,12.399842173530162,0.20293781894001822,0,0,0,0,-0.9659258262890684,0.2588190451025203,242762.30000000005,-138199.49,-242762.3,485524.60000000003,0,0,1,0,0,0,0,1,3,0
19,60622.0,635.0,0.0,3395366.64,3580699.99,11.01242963800489,95.31761006289308,1,0,0,0,-0.9659258262890684,0.2588190451025203,-635.0,185333.3500000001,-60622.0,59987.0,1,1,0,0,1,1,0,1,9,0
19,142345.89,2489686.24,2632032.13,2728203.42,2585857.53,11.866022244908688,0.05717420554398632,0,0,0,0,-0.9659258262890684,0.2588190451025203,142345.88999999966,-142345.89000000013,-142345.89,284691.7799999997,0,0,1,0,0,0,0,1,3,0
19,101123.8,14887.0,0.0,30347.0,0.0,11.524110676608528,6.792302525523912,1,0,0,0,-0.9659258262890684,0.2588190451025203,-14887.0,-30347.0,-101123.8,86236.8,1,1,0,0,1,1,0,1,9,0
19,9257.99,78863.0,69605.01,0.0,0.0,9.133350250417223,0.11739183911543924,0,0,0,0,-0.9659258262890684,0.2588190451025203,-9257.990000000005,0.0,-9257.99,5.4569682106375694e-12,1,0,0,0,0,0,1,0,0,0
19,1168.72,827281.0,826112.28,0.0,0.0,7.064519682911785,0.0014127226266255038,0,0,0,0,-0.9659258262890684,0.2588190451025203,-1168.719999999972,0.0,-1168.72,2.7966962079517543e-11,1,0,0,0,0,0,1,0,0,0
